company_name,wko_rows,wko_profile_url,http_status,employee_best_numeric_mention,employee_mention_kinds,employee_evidence_contexts,mentions_count,profile_text_len,error
PENTAPLUS Immobilienverwaltungs- gesellschaft mbH,1,https://firmen.wko.at/pentaplus-immobilienverwaltungs-gesellschaft-mbh/wien/?firmaid=3d804e84-7478-46ed-ae51-1495dded8dcb&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PER Immobilien GmbH,1,https://firmen.wko.at/per-immobilien-gmbh/ober%c3%b6sterreich/?firmaid=04b15dea-e5f6-4116-8604-c497a552cbab&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Peschak Immobilien GmbH,1,https://firmen.wko.at/peschak-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=1aa51ffc-121f-43eb-b960-1e8795390e81&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Peter Robert Nemeth,2,https://firmen.wko.at/peter-robert-nemeth-geb%c3%a4udeverwaltung-realit%c3%a4tenkanzlei/wien/?firmaid=672130c5-2a15-4648-8679-0dc7f37c3628&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Peter Rudolf Lang,1,https://firmen.wko.at/peter-rudolf-lang/nieder%c3%b6sterreich/?firmaid=27bfef95-970c-4b0d-be54-b6135db7f6dd&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Peter und Oliver Nemeth Gebäudeverwaltung-Realitätenkanzlei OG,1,https://firmen.wko.at/peter-und-oliver-nemeth-geb%c3%a4udeverwaltung-realit%c3%a4tenkanzlei-og/wien/?firmaid=7dabe413-224e-47cc-a527-a15e5a27014d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Peter Wuk Gesellschaft m.b.H.,1,https://firmen.wko.at/peter-wuk-gesellschaft-mbh/wien/?firmaid=b1fd37f0-c5b7-436b-a701-8c343af4e108&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Petra Claudia Grünhut,1,https://firmen.wko.at/petra-claudia-gr%c3%bcnhut-akzentreal-hausverwaltung-und-immobilienvermittlung/wien/?firmaid=9e72afe3-b9d5-4d43-a79f-a30f191a1148&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Petra Friedrich,1,https://firmen.wko.at/petra-friedrich/steiermark/?firmaid=a388274a-fc51-4269-8ea7-896cfcdb56ea&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Petra Hoyos,1,https://firmen.wko.at/petra-hoyos/wien/?firmaid=bfd2eaaf-37e3-492c-9314-6f70ae48c8db&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Petra Lackner,1,https://firmen.wko.at/petra-lackner/nieder%c3%b6sterreich/?firmaid=b208d635-d41e-4418-b182-2c3138ba4e86&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Petzenhauser GmbH,1,https://firmen.wko.at/petzenhauser-gmbh/steiermark/?firmaid=593dff4f-bfe3-4520-8ceb-9b936fad3579&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PF Holding FlexCo,1,https://firmen.wko.at/pf-holding-flexco/nieder%c3%b6sterreich/?firmaid=e54deabc-5605-4baf-9951-97238d50e106&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PFG Liegenschaftsbewirtschaftungs GmbH &Co KG,2,https://firmen.wko.at/pfg-liegenschaftsbewirtschaftungs-gmbh-undco-kg/salzburg/?firmaid=e3a6e719-cf2f-4fae-baa7-66ed02613d23&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,2182,
PHE Immodevelopment KG,1,https://firmen.wko.at/phe-immodevelopment-kg/wien/?firmaid=3ed9305f-93ae-4e7a-909b-09fd0f99261a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Phil Gabriel Marius Freimüller,1,https://firmen.wko.at/phil-gabriel-marius-freim%c3%bcller/wien/?firmaid=fddb2225-523d-4868-8982-5c4ddd9b3a80&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Philip Gottfried Steinkogler,1,https://firmen.wko.at/philip-gottfried-steinkogler-immobilien-philip-steinkogler/ober%c3%b6sterreich/?firmaid=d4ace399-4591-476c-85ee-4338a9f62e4d&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Philipp Beck,1,https://firmen.wko.at/philipp-beck/wien/?firmaid=c449253e-08d2-4ad2-8391-d4e8b621ed8d&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Phillipp Immobilien - HausverwaltungGmbH,1,https://firmen.wko.at/phillipp-immobilien-hausverwaltunggmbh/tirol/?firmaid=6a41d47a-434f-4ba1-859a-7fe68320562e&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Phorus Management GmbH,1,https://firmen.wko.at/phorus-management-gmbh/wien/?firmaid=b5adf4f5-5a76-4802-be81-400203013c67&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PIANO NOBILE IMMOBILIEN e.U.,1,https://firmen.wko.at/piano-nobile-immobilien-eu/wien/?firmaid=d717f443-c83c-4e11-90cb-283b7e346bb3&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PIK SÜD GMBH,1,https://firmen.wko.at/pik-s%c3%9cd-gmbh/burgenland/?firmaid=8e2fb242-628e-4c68-824c-f4c16751f4c3&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Pilger Facility Management GmbH,1,https://firmen.wko.at/pilger-facility-management-gmbh-pilger-facility-management-gmbh/steiermark/?firmaid=1b94a864-0632-43f4-bea9-935376c4e5dc&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Pinetz Holding GmbH,1,https://firmen.wko.at/pinetz-holding-gmbh/burgenland/?firmaid=342a80cf-396a-4caf-bd49-21fe98f4d993&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PKomm - Pressbaumer Kommunal GmbH,1,https://firmen.wko.at/pkomm-pressbaumer-kommunal-gmbh/nieder%c3%b6sterreich/?firmaid=db4f8dd0-9b3e-4024-8e45-ad25d007ffe4&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
place2live GmbH,1,https://firmen.wko.at/place2live-gmbh/wien/?firmaid=26787a55-139b-42e5-9820-2ad9c785465a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PLANK MACHEK Elisabeth Christoph Immobilienverwaltungen Gesellschaft m.b.H.,1,https://firmen.wko.at/plank-machek-elisabeth-christoph-immobilienverwaltungen-gesellschaft-mbh/wien/?firmaid=57227830-ce1e-4e1d-bfcc-10f3403a8af2&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Plansee Group Functions Austria GmbH,1,https://firmen.wko.at/plansee-group-functions-austria-gmbh/tirol/?firmaid=edeced92-e158-4d2a-bb71-12c83aa3d684&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Plan² - Architektur und Projektmanagement GmbH,1,https://firmen.wko.at/plan2-architektur-und-projektmanagement-gmbh/wien/?firmaid=ac6e83e0-6c6c-4fa2-ad05-b9246579b491&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Plasser ImmobilienVerwaltung e.U.,1,https://firmen.wko.at/plasser-immobilienverwaltung-eu-planungsb%c3%bcro/ober%c3%b6sterreich/?firmaid=65fc917e-b44f-49d6-85cc-07082ae7e94d&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PM 8 GmbH,1,https://firmen.wko.at/pm-8-gmbh/salzburg/?firmaid=40e4e9ec-0fb4-4148-923a-212502c5a7b4&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,1930,
PMV Immobilien Management GmbH,4,https://firmen.wko.at/pmv-immobilien-management-gmbh/nieder%c3%b6sterreich/?firmaid=c4916f64-6ef3-4734-bb82-7f766585b87d&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Poetsch Immobilien GmbH,3,https://firmen.wko.at/poetsch-immobilien-gmbh-poetsch-immobilien-gmbh/salzburg/?firmaid=553af8c1-0d9d-4b43-9007-2637fa7ec7cc&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,5638,
PORR AG,1,https://firmen.wko.at/porr-ag-bauunternehmen/wien/?firmaid=3eb99f33-504f-4247-b1b6-013e7be301c4&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Porsche Immobilien Gesellschaft m.b.H.,1,https://firmen.wko.at/porsche-immobilien-gesellschaft-mbh/salzburg/?firmaid=3aca3e73-9ff6-46d0-8b65-21435521cb21&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,3191,
Pottensteiner Kommunalbetriebs GmbH,1,https://firmen.wko.at/pottensteiner-kommunalbetriebs-gmbh/nieder%c3%b6sterreich/?firmaid=c57d74d1-bfbc-4d50-a5ab-113ef5e70c16&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PR Immobilien GmbH,1,https://firmen.wko.at/pr-immobilien-gmbh/salzburg/?firmaid=a2e7bda3-d888-49b8-b400-3ff981704c9f&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,1942,
praetorium immobilien gmbh,1,https://firmen.wko.at/praetorium-immobilien-gmbh/tirol/?firmaid=0415e388-c8c0-48e8-bf8b-c182e98d08f4&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Praher Real GmbH,1,https://firmen.wko.at/praher-real-gmbh/ober%c3%b6sterreich/?firmaid=1b230408-83c7-4240-b513-c5b67472c685&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Prater Wien GmbH,1,https://firmen.wko.at/prater-wien-gmbh/wien/?firmaid=79a2a0ac-ce6d-4c78-8843-834946307af3&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PRETSCH Immobilientreuhand GmbH,1,https://firmen.wko.at/pretsch-immobilientreuhand-gmbh-pretsch-immobilientreuhand-gmbh/wien/?firmaid=51e5275f-ffa6-4a4e-a2dd-a0d1975912c9&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PRIMO IMMOBILIEN HAUSVERWALTUNG GESELLSCHAFT M.B.H.,1,https://firmen.wko.at/primo-immobilien-hausverwaltung-gesellschaft-mbh/salzburg/?firmaid=eb19818a-58db-41ae-b908-2f95aa6d3510&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,4210,
primus IMMOBILIEN GmbH,1,https://firmen.wko.at/primus-immobilien-gmbh/vorarlberg/?firmaid=7b9bd624-5179-4c7f-a904-c332006980af&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PRISMA Finanzmanagement GmbH,1,https://firmen.wko.at/prisma-finanzmanagement-gmbh/vorarlberg/?firmaid=d4eab480-35ac-42f3-99d4-6a05364a92ae&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PRISMA Zentrum für Standort- und Regionalentwicklung GmbH,3,https://firmen.wko.at/%22prisma%22-zentrum-f%c3%bcr-standort-und-regionalentwicklung-gmbh/salzburg/?firmaid=c4259ce0-2340-4dbd-bdf9-6cf297ee7b3d&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,2748,
Pristusek & Partner Immobilienverwaltung GmbH,1,https://firmen.wko.at/pristusek-und-partner-immobilienverwaltung-gmbh/nieder%c3%b6sterreich/?firmaid=2296a69f-fe21-4316-be95-56fcb0d0695b&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PROCON Wohnbau GmbH,1,https://firmen.wko.at/procon-wohnbau-gmbh-procon-wohnbau-gmbh/ober%c3%b6sterreich/?firmaid=0617d3bb-1e81-4a80-aa12-073c6a5949c9&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PROCOR IMMO OG,1,https://firmen.wko.at/procor-immo-og/wien/?firmaid=c824f110-770a-48f2-8cf9-41e4e478fbfd&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Prof Dr Thomas Keppert Immobilientreuhand GmbH,1,https://firmen.wko.at/prof-dr-thomas-keppert-immobilientreuhand-gmbh-immobilienverwalter/wien/?firmaid=ad3f3399-53ab-4eff-8f16-f92f428f2955&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PROFECT Immobilienverwaltung GmbH.,1,https://firmen.wko.at/profect-immobilienverwaltung-gmbh/wien/?firmaid=28c92e27-76b9-4c34-b481-4ca828069054&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PROFUNDUS Verwaltung und Vermittlung von Immobilien GmbH,1,https://firmen.wko.at/profundus-verwaltung-und-vermittlung-von-immobilien-gmbh-profundus-verwaltung-ung-vermittlung-von-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=74839516-685b-4ee5-8b00-27e652de49a9&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PROIMMO CONSULTING e.U.,1,https://firmen.wko.at/proimmo-consulting-eu-proimmo-consulting-eu/wien/?firmaid=a26d1032-5114-447b-a53e-67273608d502&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Projektum GmbH,1,https://firmen.wko.at/projektum-gmbh/vorarlberg/?firmaid=5148b141-164f-4a7e-a8be-8ad19aeb8ebd&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
proVentus Immobilienverwaltung - Stefan Langhammer e.U.,1,https://firmen.wko.at/proventus-immobilienverwaltung-stefan-langhammer-eu-proventus-immobilienverwaltung/wien/?firmaid=7a48eb54-0e31-4b69-8fec-01e1bb4e3c72&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
proVentus immobilienverwaltung GmbH,1,https://firmen.wko.at/proventus-immobilienverwaltung-gmbh/wien/?firmaid=b6498aff-70a6-4959-9d34-7b82dedb9d91&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PUHV GmbH,1,https://firmen.wko.at/puhv-gmbh/steiermark/?firmaid=d327653b-7d17-433f-8aab-c1b76fab862b&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Pura Vida GmbH,1,https://firmen.wko.at/pura-vida-gmbh/ober%c3%b6sterreich/?firmaid=ebd03765-da9f-4cd0-8921-86add53e9efd&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Pures Bauen Immobilientreuhand GmbH,1,https://firmen.wko.at/pures-bauen-immobilientreuhand-gmbh/steiermark/?firmaid=0035b9b8-eceb-4af9-9421-5469669ff6c2&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Pusta & Partner HausverwaltungsGmbH,1,https://firmen.wko.at/pusta-und-partner-hausverwaltungsgmbh-immobilientreuh%c3%a4nder-verwalter/wien/?firmaid=a1db2e73-f7c0-43f0-9b66-ab991ef0bd7b&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PwC Advisory Services GmbH,1,https://firmen.wko.at/pwc-advisory-services-gmbh/wien/?firmaid=d334756a-162d-4af4-8d6b-37522ee0aa92&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
PÜHRINGER Hausverwaltung & Immobilien GmbH & Co KG,1,https://firmen.wko.at/p%c3%9chringer-hausverwaltung-und-immobilien-gmbh-und-co-kg/tirol/?firmaid=6cedac63-45ff-49c7-b18a-5b6f07252d55&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Qualitas Immobilien GmbH,1,https://firmen.wko.at/qualitas-immobilien-gmbh/k%c3%a4rnten/?firmaid=3d519425-f0dc-4da7-894e-1c4c167a75dd&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
r.m-s consulting gmbh,1,https://firmen.wko.at/rm-s-consulting-gmbh/nieder%c3%b6sterreich/?firmaid=29bb2ddb-2f5c-4c49-b6b2-09d5b10cf830&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Racoon Property GmbH,1,https://firmen.wko.at/racoon-property-gmbh/nieder%c3%b6sterreich/?firmaid=d75b571b-2687-41d7-b473-1688ec0d65e2&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Radakovits Hausverwaltung GmbH,2,https://firmen.wko.at/radakovits-hausverwaltung-gmbh/burgenland/?firmaid=2115f5c1-4af3-4c1b-b46d-6cbffb7cf821&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Raiffeisen Property International GmbH,1,https://firmen.wko.at/raiffeisen-property-international-gmbh/wien/?firmaid=ff35460f-d41f-4063-8b42-b23ca262ba80&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Raiffeisen Realitäten Betreuung Tirol GmbH,1,https://firmen.wko.at/raiffeisen-realit%c3%a4ten-betreuung-tirol-gmbh/tirol/?firmaid=58a6068a-c7cb-4d7d-8c99-54835331d4fa&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
"Rainer Realitätenvermittlungs-, Hausverwaltungs- und Wirtschaftsgüter- verwertungs GmbH",1,https://firmen.wko.at/rainer-realit%c3%a4tenvermittlungs-hausverwaltungs-und-wirtschaftsg%c3%bcter-verwertungs-gmbh/wien/?firmaid=1a121a9e-18eb-4b90-9643-215eb00182ce&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Ralph Salzner Immobilientreuhänder GmbH,1,https://firmen.wko.at/ralph-salzner-immobilientreuh%c3%a4nder-gmbh/wien/?firmaid=a3d680e0-cc86-4ef8-a405-1dcb223a3611&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Rasalas e.U.,1,https://firmen.wko.at/rasalas-eu/wien/?firmaid=3dfa9c9d-fde5-47a1-9a52-dea8a48fbb6a&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Raumgut Immobilien GmbH,1,https://firmen.wko.at/raumgut-immobilien-gmbh/vorarlberg/?firmaid=87c07c67-61ab-44a2-8105-33d6ae5c8330&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
RBO GmbH,1,https://firmen.wko.at/rbo-gmbh/vorarlberg/?firmaid=f567db5d-44ef-4e0f-b0a1-64a74debc6e6&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
RE Immobilienverwaltung GmbH,1,https://firmen.wko.at/re-immobilienverwaltung-gmbh-realest-immobilien/steiermark/?firmaid=d6499ac2-7ebf-46f7-963b-cc84634e677e&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Real 2000 Immobilienbeteiligungs- gesellschaft m.b.H.,1,https://firmen.wko.at/real-2000-immobilienbeteiligungs-gesellschaft-mbh/burgenland/?firmaid=508cc20b-c01b-42b8-8975-2dd3d971912f&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
REAL ESTATE PARTNER Realitäten & Immobilien Consulting Services GmbH,1,https://firmen.wko.at/real-estate-partner-realit%c3%a4ten-und-immobilien-consulting-services-gmbh/wien/?firmaid=3879f6ac-3226-40a8-a07b-0fb57c6c59cb&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Real Immobilien e.U.,1,https://firmen.wko.at/real-immobilien-eu/nieder%c3%b6sterreich/?firmaid=0d5acef2-959e-48bd-8e65-bea90d1b0ae5&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Real Immobilien Treuhand GmbH,1,https://firmen.wko.at/real-immobilien-treuhand-gmbh-immobilientreuhandgesellschaft/nieder%c3%b6sterreich/?firmaid=2daf00c2-7301-4041-86a1-4f74cf7aef68&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Real-Finanz-Gesellschaft m.b.H.,1,https://firmen.wko.at/real-finanz-gesellschaft-mbh/salzburg/?firmaid=deab13de-5d4b-4871-ae1b-2db6ff5ac9a8&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,4035,
Real-Treuhandverwaltungs - Gesellschaft m.b.H.,1,https://firmen.wko.at/real-treuhandverwaltungs-gesellschaft-mbh/wien/?firmaid=ceb1f63f-afc9-47ee-bbe1-3587f40b7f55&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
REAL-WOHNBAUGESELLSCHAFT M.B.H.,1,https://firmen.wko.at/real-wohnbaugesellschaft-mbh/k%c3%a4rnten/?firmaid=12d1088f-f0af-436c-9503-486334e3f55c&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
REAL3 Immobilien GmbH,2,https://firmen.wko.at/real3-immobilien-gmbh/wien/?firmaid=106defab-a532-4e31-9969-09e4b7d8d88f&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realbesitz - Gesellschaft m.b.H. & Co. Verwaltungs - KG.,1,https://firmen.wko.at/realbesitz-gesellschaft-mbh-und-co-verwaltungs-kg/wien/?firmaid=7b356204-9148-4c29-8aa3-51deea14d3a4&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realbüro Dr. Schmid Gesellschaft m.b.H.,1,https://firmen.wko.at/realb%c3%bcro-dr-schmid-gesellschaft-mbh/salzburg/?firmaid=72211bd4-694c-47cf-977f-a1c3b89544ec&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter,200,,,,0,4316,
Realbüro Knitl Gesellschaft m.b.H.,1,https://firmen.wko.at/realb%c3%bcro-knitl-gesellschaft-mbh/steiermark/?firmaid=931aad3b-8504-471c-aed2-697a68319f84&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
REALIA Liegenschaftsservice Gesellschaft m.b.H.,1,https://firmen.wko.at/realia-liegenschaftsservice-gesellschaft-mbh/ober%c3%b6sterreich/?firmaid=0f23c2c8-8beb-4e89-9b55-419fc3bd07a7&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
RealIntent Immobilien GmbH.,1,https://firmen.wko.at/realintent-immobilien-gmbh-klassische-hausverwaltung/wien/?firmaid=b89e6626-9a69-4de6-b04f-27718fe23cdd&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realitas GmbH,1,https://firmen.wko.at/realitas-gmbh-realitas-gmbh/nieder%c3%b6sterreich/?firmaid=8a0ac1a6-5ece-4cd0-a797-1cfadf1d2249&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
REALITÄTEN - INVEST Immobilientreuhand- und Wohnbaugesellschaft m.b.H,1,https://firmen.wko.at/realit%c3%84ten-invest-immobilientreuhand-und-wohnbaugesellschaft-mbh/k%c3%a4rnten/?firmaid=d26add51-4448-41ba-9e77-0a5c9993f997&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realitäten Gossy GmbH,1,https://firmen.wko.at/realit%c3%a4ten-gossy-gmbh/burgenland/?firmaid=49192d06-95d7-4f08-823b-c25a73721384&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realitäten Ofner GmbH,1,https://firmen.wko.at/realit%c3%a4ten-ofner-gmbh/nieder%c3%b6sterreich/?firmaid=60fd78ee-46d1-403f-9b23-87ed856d5b3b&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realitäten Perkonig Immobilientreuhand KG,1,https://firmen.wko.at/realit%c3%a4ten-perkonig-immobilientreuhand-kg-realit%c3%a4ten-pekronig-immobilientreuhand-kg/k%c3%a4rnten/?firmaid=57ccecee-fdb2-4028-bc25-d410ad01a7ef&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realitätenverwaltung Kreutz GmbH,1,https://firmen.wko.at/realit%c3%a4tenverwaltung-kreutz-gmbh/k%c3%a4rnten/?firmaid=f96dccbb-4661-45ee-9989-e5b53ca9f9f4&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realkanzlei Edlauer Immobilientreuhänder GmbH & Co.KG,1,https://firmen.wko.at/realkanzlei-edlauer-immobilientreuh%c3%a4nder-gmbh-und-cokg/nieder%c3%b6sterreich/?firmaid=a90b4c34-4fd2-4954-8b5e-c3cf0f829d28&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
Realkanzlei Ferdinand König Gesellschaft m.b.H.,2,https://firmen.wko.at/realkanzlei-ferdinand-k%c3%b6nig-gesellschaft-mbh/nieder%c3%b6sterreich/?firmaid=84347b3a-fda1-4606-8b9e-1dcb944bc8d3&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter,403,,,,0,0,
